ticker,symbol,name,exchange,price,volume,ma5,ma10,dev5,dev10,gain3,gain5,dayLow,dayHigh,dayOpen,base_date,year_prev_high,three_year_prev_high,history_prev_high,year_high,three_year_high,year_high_breakout,three_year_high_breakout,all_time_high_breakout,year_high_distance,three_year_high_distance,new_year_high,new_3y_high,new_all_time_high,near_year_high_10pct,near_3y_high_10pct,ma20,ma50,ma120,ma200,ma250,rsi14,macd,macd_signal,macd_histogram,atr14,atr14_pct,distance_ma5,ma5_slope,distance_ma10,ma10_slope,distance_ma20,ma20_slope,distance_ma50,ma50_slope,distance_ma120,ma120_slope,distance_ma200,ma200_slope,avg_volume_5d,avg_volume_20d,avg_volume_60d,volume_ratio_20d,volume_ratio_60d,high_20d,low_20d,drawdown_20d_high,distance_to_20d_high,high_60d,low_60d,drawdown_60d_high,distance_to_60d_high,high_120d,low_120d,drawdown_120d_high,distance_to_120d_high,high_250d,low_250d,drawdown_250d_high,distance_to_250d_high,pct_from_52w_high,pct_from_52w_low,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,open,high,low,close,previous_day_high,previous_day_low,daily_return,close_above_previous_high,close_below_previous_low,no_new_low_3d,no_new_low_5d,higher_low,higher_high,reclaim_ma5,reclaim_ma10,reclaim_ma20,lower_shadow_ratio,upper_shadow_ratio,intraday_recovery,gap_down,gap_down_recovery,up_day_volume_expansion,down_day_volume_contraction,reversal_score,reversal_signal,reversal_stage,trend_state_raw,trend_state,trend_state_previous,trend_state_changed,trend_state_change_reason,trend_state_shock,location_state,technical_regime,setup_types,bottoming_eligible,bottoming_score,trend_recovery_score,trend_strength_score,near_high_score,breakout_score,relative_strength_score,technical_deterioration_score,technical_score,previous_state_available,previous_state_date,trend_state_initialized,trend_state_reinitialized,previous_state_file_status,sector,sector_benchmark,rs_5d_vs_spy,rs_5d_vs_qqq,rs_5d_vs_sector,rs_10d_vs_spy,rs_10d_vs_qqq,rs_10d_vs_sector,rs_20d_vs_spy,rs_20d_vs_qqq,rs_20d_vs_sector,rs_60d_vs_spy,rs_60d_vs_qqq,rs_60d_vs_sector,rs_improving_5d,rs_improving_10d,residual_5d,residual_10d,residual_20d,residual_60d,data_coverage_score,setup_type,index_data_status,sp500_member,sp400_member,sp600_member,russell1000_member,russell2000_member,russell3000_member,nasdaq100_member,sp500_eligibility,ndx_eligibility,estimated_passive_buy_usd,passive_buy_to_adv,index_catalyst_score,consecutive_3d_gain,consecutive_5d_gain,break_pullback_ma5,break_ma5_pullback_ma10,technical_percentile,bottoming_percentile,reversal_percentile,trend_recovery_percentile,trend_strength_percentile,near_high_percentile,breakout_percentile,relative_strength_percentile,marketCap,marketCapSource,marketCapRetrievedAt,Ticker,Market_Cap,Universe_AsOf_Date,Technical_AsOf_Date,MarketCap_Source,MarketCap_AsOf_Date,Company,Latest_Earnings_Date,Fundamental_Revision_State,Fundamental_Score,Guide_Direction,EPS_Revision,Revenue_Revision,Orders_Trend,Backlog_Trend,RPO_Trend,Core_KPI_Trend,Gross_Margin_Trend,Operating_Margin_Trend,FCF_Trend,Demand_Commentary,Customer_Commentary,Thesis_Breaker,Fundamental_Data_Status,Fundamental_Data_Coverage,Source,AsOf_Date,Fundamental_AsOf_Date,Catalyst_AsOf_Date,Technical_Percentile,RS_Percentile,Technical_Score,Catalyst_Score,Catalyst_Tags,Opportunity_Score,Type_A_Score,Type_B_Score,Type_C_Score,Type_D_Score,Opportunity_Type,Primary_Opportunity_Type,Core_Opportunity,Why_Now,Main_Risk,Next_Trigger,Invalidation
MU,MU,"Micron Technology, Inc. - Common Stock",Nasdaq,1082.28,20493572,1074.962006,1014.629001,0.68,6.67,-1.27,6.54,1073.0,1108.72,1095.475,2026-09-25,1255.0,1255.0,1255.0,1255.0,1255.0,-11.66,-11.66,-11.66,13.76,13.76,False,False,False,False,False,994.1425,941.615202,858.253836,661.098201,572.051401,59.213438,35.135899,23.428979,11.70692,44.57072,4.118224,0.680768,0.126445,6.66756,0.042082,8.865681,0.086041,14.938671,0.013019,26.102553,1.696769,63.709415,3.916294,24300074.4,24983018.6,34641701.2,0.8203,0.591587,1108.72,902.599976,-2.384732,2.384732,1108.72,737.880005,-2.384732,2.384732,1255.0,364.100006,-13.76255,13.76255,1255.0,159.970001,-13.76255,13.76255,-13.76255,599.82544,0.00162,0.065446,0.109735,0.157036,0.048436,1.864994,5.881668,1095.4749755859375,1108.72,1073.0,1082.28,1081.0400390625,1044.0,0.00162,True,False,False,False,True,True,False,False,False,0.259798,0.370801,False,False,False,False,False,16.67,False,,Uptrend,Uptrend,,False,raw state accepted,False,Near High,R5 Strong Trend,['Near High'],False,0.0,33.33,71.43,80.92,40.0,,0.0,52.77,False,,True,False,Missing,Technology,XLK,,,,,,,,,,,,,,,,,,,86.27,Near High,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,97.5493,,71.8122,88.3005,98.1033,94.723,95.2113,,12203.4318145,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,MU,1220343181450.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,MICRON TECHNOLOGY INC,2026-06-25,Stable,50.0,Unknown,41.4,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,97.5493,0.0,58.53,0.0,,48.41,40.45,48.99,61.31,47.99,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
MUFG,MUFG,"Mitsubishi UFJ Financial Group, Inc. Common Stock",NYSE,23.48,2879695,23.076,23.279,1.75,0.86,1.69,1.51,23.03,23.568,23.41,2026-09-25,24.26,24.26,24.26,24.26,24.26,-2.85,-2.85,-2.85,3.22,3.22,False,False,False,True,True,23.3415,22.7406,20.740417,19.40635,18.59468,44.077671,0.134495,0.23344,-0.098944,0.508428,2.165368,1.750737,-0.01729,0.86344,-0.005341,0.593364,0.043289,3.251453,0.143284,13.208912,0.241254,20.991325,0.368475,2696139.0,2934189.75,3072258.25,0.981428,0.937322,24.26,22.42,-3.21517,3.21517,24.26,20.48,-3.21517,3.21517,24.26,17.059999,-3.21517,3.21517,24.26,14.62,-3.21517,3.21517,-3.21517,60.601916,0.040319,0.015132,-0.017162,0.046346,0.158362,0.335609,0.46384,23.40999984741211,23.56800079345703,23.030000686645508,23.48,22.649999618530277,22.420000076293945,0.040319,True,False,False,False,True,True,True,True,True,0.706318,0.16357,True,False,False,False,False,16.67,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Near High,RN Neutral / Consolidation,[],False,0.0,83.33,57.14,74.28,20.0,,0.0,44.8,False,,True,False,Missing,Financials,XLF,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,True,91.3897,,71.8122,99.8404,92.5258,93.5962,78.6667,,2678.54235464,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,MUFG,267854235464.00003,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,MITSUBISHI UFJ FINANCIAL GROUP INC,2026-07-06,Stable,50.0,Unknown,151.09,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,91.3897,0.0,54.83,0.0,,46.93,40.45,52.45,57.43,46.69,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NBIS,NBIS,Nebius Group N.V. - Class A Ordinary Shares,Nasdaq,237.33,10990560,235.267999,224.679999,0.88,5.63,0.51,6.17,235.411,246.9,246.9,2026-09-25,299.86,299.86,299.86,299.86,299.86,-17.66,-17.66,-17.66,20.85,20.85,False,False,False,False,False,221.992,215.575,208.457334,164.104075,153.1287,54.744969,4.397538,2.426108,1.971431,15.797359,6.656284,0.876448,0.098911,5.63023,0.024514,6.909258,-0.000158,10.091615,-0.041019,13.850636,1.076185,44.621637,1.615188,15851812.0,15146633.0,20657372.666667,0.725611,0.532041,254.740005,194.800003,-6.834421,6.834421,280.829987,145.800003,-15.489794,15.489794,299.859985,110.279999,-20.853061,20.853061,299.859985,73.519997,-20.853061,20.853061,-20.853061,222.810134,-0.025259,0.061689,0.056914,0.086278,0.035562,1.10885,1.203621,246.8999938964844,246.9,235.411,237.33,249.19000244140625,229.5,-0.025259,False,False,True,True,False,True,False,False,False,0.167029,1e-06,False,False,False,False,True,33.33,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Deep Pullback,RN Neutral / Consolidation,['Bottoming'],True,47.47,16.67,42.86,0.0,0.0,,0.0,37.41,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Bottoming,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,79.8028,47.8942,90.6854,69.3615,82.2723,33.7089,32.7512,,661.91308479,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NBIS,66191308479.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NBIS | Nebius Group N.V. FY2026 Q2 Earnings Preview,2026-08-09,Strong Up,90.0,N/A,N/A,N/A,Positive evidence,N/A,N/A,N/A,N/A,N/A,N/A,Archive evidence available,N/A,N/A,PARTIAL,Archive-backed; structured consensus fields incomplete,D:\codex\2026-05-17-preview-review-skill-nvda-preview\outputs\nbis-preview-2026-08-09.json,2026-08-09,2026-08-09,,79.8028,0.0,47.88,0.0,,64.15,77.54,61.31,65.98,66.26,TYPE A,TYPE A,True,Dated fundamental evidence aligns with current Technical V3 structure,Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NBIX,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",Nasdaq,138.4,1145466,140.608003,145.784002,-1.57,-5.07,-2.71,-5.35,137.02,138.94,138.94,2026-09-25,186.12,186.12,186.12,186.12,186.12,-25.35,-25.35,-25.35,25.64,25.64,False,False,False,False,False,150.876501,158.959801,155.575583,147.61195,146.84772,17.811811,-5.094219,-3.769657,-1.324562,3.995002,2.886562,-1.570325,-0.068574,-5.065029,-0.065301,-8.269347,-0.044901,-12.933962,-0.020037,-11.040025,0.120537,-6.240653,0.151815,1332253.2,1180278.3,1242551.1,0.970505,0.921866,160.429993,137.0,-13.731842,13.731842,186.119995,137.0,-25.63937,25.63937,186.119995,125.639999,-25.63937,25.63937,186.119995,122.139999,-25.63937,25.63937,-25.63937,13.312593,-0.003887,-0.053546,-0.11407,-0.112365,-0.175061,0.044686,-0.025352,138.94000244140625,138.94000244140625,137.02,138.4,140.6300048828125,137.0,-0.003887,False,False,False,False,False,False,False,False,False,0.718749,0.0,False,False,False,False,True,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,62.92,0.0,0.0,0.0,0.0,,16.54,20.07,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,12.8169,59.6163,29.1643,28.4319,14.0751,33.7089,32.7512,,141.23137208,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NBIX,14123137208.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NEUROCRINE BIOSCIENCES INC,2026-07-31,Stable,50.0,Unknown,3.3,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,12.8169,0.0,7.69,0.0,,28.08,47.68,31.03,30.93,30.19,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NDAQ,NDAQ,"Nasdaq, Inc. - Common Stock",Nasdaq,93.55,2043590,94.546002,92.714001,-1.05,0.9,-1.01,0.01,92.02,95.17,94.61,2026-09-25,101.79,101.79,101.79,101.79,101.79,-6.5,-6.5,-6.5,8.1,8.1,False,False,False,True,True,94.318501,94.854,90.687167,90.67955,90.16416,40.661812,-0.408424,-0.511623,0.103199,2.234285,2.388333,-1.053457,0.040316,0.901696,-0.033454,-0.814793,-0.021876,-1.374745,0.084596,3.156823,0.010181,3.165488,0.060525,3090538.0,3222689.5,3340341.5,0.634126,0.611791,100.010002,87.940002,-6.459356,6.459356,100.970001,83.199997,-7.348719,7.348719,100.970001,76.550003,-7.348719,7.348719,101.790001,76.550003,-8.095099,8.095099,-8.095099,22.207703,-0.010576,0.000107,0.02588,-0.058379,0.130787,0.064278,0.069021,94.61000061035156,95.17,92.0199966430664,93.55,95.77999877929688,94.36000061035156,-0.010576,False,True,False,False,False,False,False,False,False,0.485715,0.177777,False,False,False,False,True,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],False,8.05,0.0,14.29,41.21,0.0,,1.63,24.24,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,35.3803,,29.1643,28.4319,43.5117,83.5681,32.7512,,528.51310523,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NDAQ,52851310522.99999,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,"NASDAQ, INC.",2026-07-23,Stable,50.0,Unknown,1.8,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,35.3803,0.0,21.23,0.0,,33.49,29.79,31.03,38.29,34.93,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NDSN,NDSN,Nordson Corporation - Common Stock,Nasdaq,325.77,266576,320.894009,315.436003,1.52,3.28,1.91,4.56,323.1,326.7,325.12,2026-09-25,339.12,339.12,339.12,339.12,339.12,-3.66,-3.66,-3.66,3.94,3.94,False,False,False,True,True,316.0105,311.3578,296.166251,284.790051,274.47484,58.748551,2.001368,1.139377,0.861991,5.59857,1.718565,1.519502,0.035215,3.2761,-0.003629,3.088347,0.001034,4.628823,0.082552,9.995653,0.155057,14.38953,0.322809,308395.2,361418.8,368917.933333,0.737582,0.722589,334.029999,306.029999,-2.472831,2.472831,339.119995,280.380005,-3.936658,3.936658,339.119995,261.440002,-3.936658,3.936658,339.119995,223.289993,-3.936658,3.936658,-3.936658,47.761599,0.007765,0.045576,0.035933,-0.015325,0.101914,0.237587,0.43511,325.1199951171875,326.70001220703125,323.1,325.77,324.989990234375,319.2099914550781,0.007765,True,False,True,True,False,True,False,False,False,0.561108,0.258336,True,False,False,False,False,16.67,False,,Uptrend,Uptrend,,False,raw state accepted,False,Near High,R5 Strong Trend,['Near High'],False,2.81,16.67,57.14,68.51,40.0,,0.0,48.04,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Near High,Not Implemented Yet,,,,,,,,,,,,,True,True,False,False,94.6385,,71.8122,69.3615,92.5258,92.0563,95.2113,,180.05377053,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NDSN,18005377053.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NORDSON CORP,2026-08-20,Stable,50.0,Unknown,7.2,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,94.6385,0.0,56.78,0.0,,47.71,40.45,43.31,59.91,47.37,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NEE,NEE,"NextEra Energy, Inc. Common Stock",NYSE,76.08,16431095,77.522,79.243,-1.86,-3.99,-4.01,-5.46,75.38,76.275,75.77,2026-09-25,98.75,98.75,98.75,98.75,98.75,-22.76,-22.76,-22.76,22.96,22.96,False,False,False,False,False,81.068,84.3372,87.632167,87.53475,86.68144,16.253411,-2.085401,-1.563602,-0.521799,1.280357,1.682909,-1.860117,-0.042513,-3.99152,-0.044033,-6.152859,-0.050331,-9.790697,-0.046811,-13.182564,0.016077,-13.085946,0.179127,12543319.0,11998304.75,10955756.583333,1.369451,1.499768,84.379997,75.379997,-9.836451,9.836451,90.989998,75.379997,-16.386414,16.386414,98.75,75.379997,-22.956962,22.956962,98.75,75.120003,-22.956962,22.956962,-22.956962,3.383617,0.006083,-0.054555,-0.075689,-0.088535,-0.119139,-0.179554,0.003032,75.7699966430664,76.2750015258789,75.37999725341797,76.08,77.47000122070312,75.5999984741211,0.006083,False,False,False,False,False,False,False,False,False,0.435751,0.217878,True,False,False,True,False,16.67,False,Watch,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,25.16,0.0,0.0,0.0,20.0,,12.31,22.77,False,,True,False,Missing,Energy,XLE,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,27.4085,23.5611,71.8122,28.4319,14.0751,33.7089,78.6667,,1577.41672165,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NEE,157741672165.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NEXTERA ENERGY INC,2026-04-23,Stable,50.0,Unknown,1.04,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,27.4085,0.0,16.45,0.0,,31.58,47.52,31.03,37.82,33.26,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NEM,NEM,Newmont Corporation,NYSE,121.43,3516645,123.318002,123.341002,-1.53,-1.55,-4.58,-1.6,119.9,121.94,121.01,2026-09-25,135.29,135.29,135.29,135.29,135.29,-9.87,-9.87,-9.87,10.24,10.24,False,False,False,False,False,125.1255,115.498,110.2385,111.0364,106.21044,37.855589,1.089132,2.341686,-1.252554,4.059999,3.343489,-1.531003,-0.000373,-1.549365,-0.028122,-2.953435,0.067055,5.136019,0.11638,10.152079,0.061543,9.360534,0.691647,5050389.0,7643352.25,7570905.75,0.460092,0.464495,132.889999,119.900002,-8.623673,8.623673,135.289993,88.75,-10.244655,10.244655,135.289993,88.75,-10.244655,10.244655,135.289993,76.050003,-10.244655,10.244655,-10.244655,59.671262,0.001072,-0.016044,-0.042426,-0.082092,0.3015,0.076221,0.424399,121.01000213623048,121.94000244140624,119.9000015258789,121.43,122.5,120.0199966430664,0.001072,False,False,False,False,False,False,False,False,False,0.544118,0.250001,True,False,False,False,False,0.0,False,,Mixed / Neutral,Mixed / Neutral,,False,raw state accepted,False,Pullback,RN Neutral / Consolidation,[],True,6.73,0.0,42.86,18.04,0.0,,5.91,27.8,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,52.4319,3.8839,29.1643,28.4319,82.2723,74.5352,32.7512,,1278.12872472,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NEM,127812872472.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NEWMONT Corp /DE/,2026-07-23,Stable,50.0,Unknown,5.07,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,52.4319,0.0,31.46,0.0,,37.58,30.96,31.03,47.98,38.51,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NET,NET,"Cloudflare, Inc. Class A Common Stock",NYSE,349.02,3144453,352.968001,340.462001,-1.12,2.51,-1.13,7.86,344.267,364.0,360.8,2026-09-25,367.43,367.43,367.43,367.43,367.43,-0.93,-0.93,-0.93,5.01,5.01,False,False,False,True,True,317.3715,299.728601,257.008417,231.5853,228.29356,75.317824,16.723141,12.955381,3.76776,19.25543,5.516999,-1.118515,0.076266,2.513643,0.156928,9.972067,0.068648,16.445344,0.269579,35.801,0.282492,50.709048,0.297829,3284630.6,3204067.65,3444419.216667,0.981394,0.912912,367.429993,269.299988,-5.010476,5.010476,367.429993,238.899994,-5.010476,5.010476,367.429993,164.050003,-5.010476,5.010476,367.429993,158.830002,-5.010476,5.010476,-5.010476,119.744378,-0.027312,0.078554,0.138616,0.132336,0.416995,0.648031,0.613294,360.7999877929688,364.0,344.267,349.02,367.4299926757813,347.8800048828125,-0.027312,False,False,False,True,False,True,False,False,False,0.240866,0.162166,False,False,False,False,True,16.67,False,,Uptrend,Uptrend,,False,raw state accepted,False,Near High,R5 Strong Trend,['Near High'],False,1.03,16.67,71.43,59.92,20.0,,0.0,46.77,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Near High,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,93.1174,,71.8122,69.3615,98.1033,89.8216,78.6667,,1277.68523336,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NET,127768523336.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,"Cloudflare, Inc.",2026-08-06,Stable,50.0,Unknown,-0.55,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,MINIMUM_COMPLETE,Latest revenue plus GAAP/IFRS earnings fact,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,93.1174,0.0,55.87,0.0,,47.35,40.45,43.31,58.83,47.05,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NFLX,NFLX,"Netflix, Inc. - Common Stock",Nasdaq,71.145,23135069,71.949001,74.147501,-1.12,-4.05,-1.41,-0.9,70.98,71.835,71.575,2026-09-25,108.95,134.12,134.12,108.95,134.12,-34.07,-46.44,-46.44,34.7,46.95,False,False,False,False,False,76.745751,75.5369,81.397958,84.712675,90.304684,31.861114,-1.646398,-0.786685,-0.859713,2.016786,2.834754,-1.11746,-0.057593,-4.049362,-0.065493,-7.297799,-0.003049,-5.814244,-0.066761,-12.596088,-0.159201,-16.01611,-0.252989,31097393.8,32431068.45,37310049.483333,0.713361,0.620076,83.599998,70.110001,-14.898324,14.898324,83.599998,65.080002,-14.898324,14.898324,108.949997,65.080002,-34.699402,34.699402,124.860001,65.080002,-43.020183,43.020183,-43.020183,9.319296,-0.008017,-0.008985,-0.080814,-0.108905,-0.041043,-0.280855,-0.412321,71.57499694824219,71.835,70.98,71.145,72.04000091552734,71.20999908447266,-0.008017,False,True,False,False,False,False,False,False,False,0.192982,0.304097,False,False,False,False,True,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Deep Pullback,R0 Downtrend / Falling Knife,['Deep Pullback'],True,30.69,0.0,0.0,0.0,0.0,,14.6,16.49,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Deep Pullback,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,2.6009,30.2059,29.1643,28.4319,14.0751,33.7089,32.7512,,2986.37753563,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NFLX,298637753563.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,,,Insufficient,0.0,,,,,,,,,,,,,,PENDING,No local archive or SEC minimum snapshot; retained pending,,,,,2.6009,0.0,1.56,0.0,,0.62,16.35,8.53,8.43,0.55,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
NGG,NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",NYSE,75.49,929196,75.902001,75.983,-0.54,-0.65,-1.78,-1.71,74.745,75.56,75.36,2026-09-25,94.64,94.64,94.64,94.64,94.64,-20.16,-20.16,-20.16,20.23,20.23,False,False,False,False,False,77.0205,79.3856,82.401167,83.1339,81.61052,36.595296,-1.14284,-1.116799,-0.02604,1.233216,1.633614,-0.542806,-0.00213,-0.64883,-0.026583,-1.987134,-0.043527,-4.907188,-0.04679,-8.38722,0.010855,-9.194685,0.169126,982879.2,960594.8,828459.933333,0.967313,1.121594,80.010002,74.559998,-5.649296,5.649296,85.019997,74.559998,-11.209124,11.209124,91.169998,74.559998,-17.198638,17.198638,94.639999,71.150002,-20.234573,20.234573,-20.234573,7.306328,0.003456,-0.017057,-0.017825,-0.049603,-0.058493,-0.132897,0.055066,75.36000061035156,75.56,74.74500274658203,75.49,75.81999969482422,74.80000305175781,0.003456,False,False,False,False,False,False,False,False,False,0.754601,0.08589,True,False,False,False,False,0.0,False,,Downtrend,Downtrend,,False,raw state accepted,False,Pullback,R0 Downtrend / Falling Knife,['Technical Deterioration'],True,9.63,0.0,0.0,10.33,0.0,,3.97,16.8,False,,True,False,Missing,,,,,,,,,,,,,,,,,,,,,86.27,Technical Deterioration,Not Implemented Yet,,,,,,,,,,,,,False,False,False,False,3.061,5.5569,29.1643,28.4319,14.0751,71.6901,32.7512,,789.88966103,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NGG,78988966103.0,2026-09-25,2026-09-25,Nasdaq screener API,2026-09-26T09:14:25.030952+08:00,NATIONAL GRID PLC,2025-11-06,Stable,45.0,Unknown,0.126,Unknown,N/A,N/A,N/A,N/A,Unknown,Unknown,Unknown,SEC minimum snapshot,N/A,Unknown,PARTIAL,Partial XBRL minimum snapshot,SEC Companyfacts/XBRL (SEC_COMPANYFACTS),2026-09-11,2026-09-11,,3.061,0.0,1.84,0.0,,23.24,29.21,28.78,28.68,25.39,UNCLASSIFIED,UNCLASSIFIED,False,"Fundamental evidence, catalyst, or technical confirmation is incomplete",Missing forward guidance/consensus or catalyst detail,Next earnings / guidance / order update,Fundamental downgrade or Technical V3 regime deterioration
